original_name,clean_name,category,weight,unit,pack_size,packaging_type,old_edge_case,new_edge_case,description
Snack sò hành.ốc cay gói 150g (Gói),Snack sò hành.ốc cay gói,,150.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Snack tai heo xào hành 140g (Gói),Snack tai heo xào hành,,140.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Snack tăm phô mai Hữu Gia 16g (Gói),Snack tăm phô mai Hữu Gia,"Snack, đồ ăn vặt",16.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Snack xương chó 120g (Gói),Snack xương chó,,120.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Snack đùi gà phô mai 130g (Gói),Snack đùi gà phô mai,"Snack, đồ ăn vặt",130.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Socola Faris (Hộp 2 Tầng - 16 viên) _Classic Golden 200g (Hộp),Socola Faris (Hộp 2 Tầng - 16 viên) _Classic Golden,Kẹo,200.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Socola kinder joy cho bé gái 20g (Quả),Socola kinder joy cho bé gái,Bánh,20.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Socola quạt 10 viên 120g (Hộp),Socola quạt 10 viên,Kẹo,120.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Socola tim 3 viên 36g (Hộp),Socola tim 3 viên,Kẹo,36.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Son dưỡng ẩm bạc hà dành cho môi khô và nứt nẻ Omi 4g (Thỏi),Son dưỡng ẩm bạc hà dành cho môi khô và nứt nẻ Omi,Mỹ phẩm và dụng cụ làm đẹp,4.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Sprite lon 320ml (Lon),Sprite lon,Nước ngọt,320.0,ml,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Sủi cảo tôm thịt 300g (Gói),Sủi cảo tôm thịt,,300.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Sữa Dừa Đóng Hộp 180ml (Hộp),Sữa Dừa Đóng Hộp,,180.0,ml,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Sữa Nan Nga số 2 400g (Lon),Sữa Nan Nga số 2,Sữa bột,400.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Sữa Nan số 1 800g (Lon),Sữa Nan số 1,Sữa bột,800.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Sữa dừa socola đóng hộp 330ml (Hộp),Sữa dừa socola đóng hộp,Sữa bột,330.0,ml,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Sữa dừa đóng hộp 330ml (Hộp),Sữa dừa đóng hộp,Sữa bột,330.0,ml,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Sữa gạo lứt 250ml (Lon),Sữa gạo lứt,Nước ngọt,250.0,ml,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Sữa rửa tay Kleen hương trà xanh 500ml (Cái),Sữa rửa tay Kleen hương trà xanh,Chăm sóc sức khỏe,500.0,ml,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Sữa rửa tay Kleen hương đào 500ml (Cái),Sữa rửa tay Kleen hương đào,Chăm sóc sức khỏe,500.0,ml,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Sữa trái cây Kun hương cam 180ml (Hộp),Sữa trái cây Kun hương cam,Sữa nước các loại,180.0,ml,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Sữa trái cây Kun hương kem dâu có thạch 180ml (Hộp),Sữa trái cây Kun hương kem dâu có thạch,Sữa nước các loại,180.0,ml,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Sữa trái cây Kun hương trái cây nhiệt đới 180ml (Hộp),Sữa trái cây Kun hương trái cây nhiệt đới,Sữa nước các loại,180.0,ml,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Sữa tươi tiệt trùng Moozi có đường 180ml (Hộp),Sữa tươi tiệt trùng Moozi có đường,,180.0,ml,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Sữa tươi tiệt trùng Moozi ít đường 180ml (Hộp),Sữa tươi tiệt trùng Moozi ít đường,,180.0,ml,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Sữa tươi tiệt trùng VNM Green Farm có đường 180ml (Vỉ),Sữa tươi tiệt trùng VNM Green Farm có đường,Sữa nước các loại,180.0,ml,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Sữa tươi tiệt trùng VNM Green Farm ít đường 110ml (Hộp),Sữa tươi tiệt trùng VNM Green Farm ít đường,Sữa nước các loại,110.0,ml,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Sữa tươi tiệt trùng sô cô la Vinamilk hộp 180ml (Hộp),Sữa tươi tiệt trùng sô cô la Vinamilk hộp,Sữa nước các loại,180.0,ml,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Sữa đậu nành Fami Canxi 200ml (Hộp),Sữa đậu nành Fami Canxi,Sữa nước các loại,200.0,ml,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Sữa đậu nành Fami Green Soy rất ít đường 200ml (Hộp),Sữa đậu nành Fami Green Soy rất ít đường,Sữa nước các loại,200.0,ml,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Sữa đặc Ông Thọ tuýp 165g (Tuýp),Sữa đặc Ông Thọ tuýp,Sữa đặc,165.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Thanh gạo lứt dinh dưỡng 230g (Gói),Thanh gạo lứt dinh dưỡng,"Snack, đồ ăn vặt",230.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Thiên Hùng yến sào đông trùng hạ thảo hộp 70ml (Hộp),Thiên Hùng yến sào đông trùng hạ thảo hộp,Sữa bột,70.0,ml,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Thiên Hùng yến sào đường phèn 70ml (Hộp),Thiên Hùng yến sào đường phèn,Sữa bột,70.0,ml,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Thạch Caramel túi lưới 770g (Túi),Thạch Caramel túi lưới,"Mứt, thạch, rong biển",770.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Thạch Caremel túi 250g (Túi),Thạch Caremel túi,"Mứt, thạch, rong biển",250.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Thạch Long Hải tổng hợp 416g (Gói),Thạch Long Hải tổng hợp,"Mứt, thạch, rong biển",416.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Thạch RC cốt trái cây tươi JellioZ hũ 270g (Cốc),Thạch RC cốt trái cây tươi JellioZ hũ,"Mứt, thạch, rong biển",270.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Thạch RC cốt trái cây tươi JellioZ 720g (Túi),Thạch RC cốt trái cây tươi JellioZ,"Mứt, thạch, rong biển",720.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Thạch hình bút chì ABC 17g (Túi),Thạch hình bút chì ABC,"Mứt, thạch, rong biển",17.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Thạch hình bút chì ABC 17g (Cốc),Thạch hình bút chì ABC,"Mứt, thạch, rong biển",17.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Thạch hình bút chì ABC túi lưới 920g (Túi),Thạch hình bút chì ABC túi lưới,"Mứt, thạch, rong biển",920.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Thạch hương sửa chua Newjoy gấu 930g (Túi),Thạch hương sửa chua Newjoy gấu,"Mứt, thạch, rong biển",930.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Thạch hương sữa chua ABC túi lưới 850g (Túi),Thạch hương sữa chua ABC túi lưới,"Mứt, thạch, rong biển",850.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Thạch hương sữa chua Newjoy 740g (Túi),Thạch hương sữa chua Newjoy,"Mứt, thạch, rong biển",740.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Thạch rau câu Joy túi lưới 645g (Túi),Thạch rau câu Joy túi lưới,"Mứt, thạch, rong biển",645.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Thạch rau câu Newjoy hương hoa quả 735g (Túi),Thạch rau câu Newjoy hương hoa quả,"Mứt, thạch, rong biển",735.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Thạch rau câu Newjoy túi 365g (Túi),Thạch rau câu Newjoy túi,"Mứt, thạch, rong biển",365.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Thạch rau câu Newjoy túi gấu 930g (Túi),Thạch rau câu Newjoy túi gấu,"Mứt, thạch, rong biển",930.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Thạch rau câu trái cây Smallons 35g  (Gói),Thạch rau câu trái cây Smallons,"Mứt, thạch, rong biển",35.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Thức Uống Dinh Dưỡng Sữa Lúa Mạch Hương Sôcôla Có Thạch Metis 170ml (Hộp),Thức Uống Dinh Dưỡng Sữa Lúa Mạch Hương Sôcôla Có Thạch Metis,,170.0,ml,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Thức uống dinh dưỡng từ sữa Hương Cam Đào Có Thạch - Moozi 170ml (Hộp),Thức uống dinh dưỡng từ sữa Hương Cam Đào Có Thạch - Moozi,,170.0,ml,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Thức uống dinh dưỡng từ sữa Hương Dưa Lưới Thơm Có Thạch Moozi 170ml (Hộp),Thức uống dinh dưỡng từ sữa Hương Dưa Lưới Thơm Có Thạch Moozi,,170.0,ml,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Thức uống dinh dưỡng từ sữa Hương Kẹo Nho Có Thạch - Moozi 170ml (Hộp),Thức uống dinh dưỡng từ sữa Hương Kẹo Nho Có Thạch - Moozi,,170.0,ml,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Thức uống yến mạch hạt sen 180ml (Cái),Thức uống yến mạch hạt sen,Sữa nước các loại,180.0,ml,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Tokpokki Hàn Quốc vị phô mai 105g (Cái),Tokpokki Hàn Quốc vị phô mai,Thực phẩm ăn liền,105.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Tokpokki Hàn Quốc vị truyền thống 105g (Hộp),Tokpokki Hàn Quốc vị truyền thống,Thực phẩm ăn liền,105.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Trà Boncha Mật ong vị tắc 450ml (Cái),Trà Boncha Mật ong vị tắc,Nước ngọt,450.0,ml,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Trà Cozy Ice Tea chanh leo 240g (Hộp),Trà Cozy Ice Tea chanh leo,Trà,240.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Trà Cozy IceTea dâu 240g (Hộp),Trà Cozy IceTea dâu,Trà,240.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Trà Cozy IceTea sâm bí đao 240g (Hộp),Trà Cozy IceTea sâm bí đao,Trà,240.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Trà Lipton Ice Tea vị đào 192g (Hộp),Trà Lipton Ice Tea vị đào,Trà,192.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Trà Matcha sữa 3 in 1 Nhãn hiệu Cozy (10 gói*17g) (Hộp),Trà Matcha sữa 3 in 1 Nhãn hiệu Cozy (*),Trà,17.0,g,10,gói,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Trà gạo lứt - đậu đen 730g (Hộp),Trà gạo lứt - đậu đen,Trà,730.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Trà gừng Hot Ginger Nhãn hiệu Cozy (20gói *10g) (Hộp),Trà gừng Hot Ginger Nhãn hiệu Cozy (20gói *),Trà,10.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Trà hương cốm 100g hút (Gói),Trà hương cốm hút,Nước ngọt,100.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Trà hương nhài Nhãn hiệu Cozy (25 gói *2g) (Hộp),Trà hương nhài Nhãn hiệu Cozy ( *),Trà,2.0,g,25,gói,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Trà hương sen Nhãn hiệu Cozy (25 gói *2g) (Hộp),Trà hương sen Nhãn hiệu Cozy ( *),Trà,2.0,g,25,gói,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Trà hương đào Nhãn hiệu Cozy (20 gói*2g) (Hộp),Trà hương đào Nhãn hiệu Cozy (*),Trà,2.0,g,20,gói,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Trà hương đồng hút 200g (Gói),Trà hương đồng hút,Trà,200.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Trà thảo mộc Wanglaoji 310ml (Lon),Trà thảo mộc Wanglaoji,Trà,310.0,ml,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Trà tắc mật ong Nhãn hiệu Cozy 320ml (Lon),Trà tắc mật ong Nhãn hiệu Cozy,,320.0,ml,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Trà vải tự nhiên TH Truetea 350ml (Chai),Trà vải tự nhiên TH Truetea,Nước ngọt,350.0,ml,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Trà xanh Vị Chanh TNtrueTEA 350ml (Chai),Trà xanh Vị Chanh TNtrueTEA,Nước ngọt,350.0,ml,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Trà Ô Long TN THtrue TEA 350ml (Chai),Trà Ô Long TN THtrue TEA,Nước ngọt,350.0,ml,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Trà Ô Long Tea+ Plus 330ml (Chai),Trà Ô Long Tea+ Plus,Nước ngọt,330.0,ml,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Trà đào - Cozy Ice tea 15g (Hộp),Trà đào - Cozy Ice tea,Trà,15.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Trà đào sả Nhãn hiệu Cozy 320ml (Lon),Trà đào sả Nhãn hiệu Cozy,Nước ngọt,320.0,ml,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Trà ổi hồng - Cozy Ice Tea 15g (Hộp),Trà ổi hồng - Cozy Ice Tea,Trà,15.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Trái cây sấy 100g (Gói),Trái cây sấy,,100.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Trái cây sấy Hữu Gia 200g (Gói),Trái cây sấy Hữu Gia,"Hạt, trái cây sấy",200.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Trâu sấy vị cay tê 30g (Gói),Trâu sấy vị cay tê,"Snack, đồ ăn vặt",30.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Tô tràn 350ml (Cái),Tô tràn,Dụng cụ phòng ăn và nhà bếp,350.0,ml,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Túi bóng rác 10kg (Kg),Túi bóng rác,Dụng cụ phòng ăn và nhà bếp,10.0,kg,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Túi bóng rác 20kg (Kg),Túi bóng rác,Dụng cụ phòng ăn và nhà bếp,20.0,kg,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Túi bóng rác 5kg (Kg),Túi bóng rác,Dụng cụ phòng ăn và nhà bếp,5.0,kg,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Túi bóng rác cỡ đại không quai (kg),Túi bóng rác cỡ đại không quai,Dụng cụ phòng ăn và nhà bếp,,,,,Standard,No Weight,"Standard - weight đơn giản 500g, 200ml..."
Tương cà CHIN-SU chai eo 250g (Chai),Tương cà CHIN-SU chai eo,Gia vị,250.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Tương ớt CHIN-SU MB 250g (Chai),Tương ớt CHIN-SU MB,Gia vị,250.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Tương ớt CHIN-SU MB 1kg (Chai),Tương ớt CHIN-SU MB,Gia vị,1.0,kg,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Tương ớt CHIN-SU MB 500g (Chai),Tương ớt CHIN-SU MB,Gia vị,500.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Tương ớt pet 270g (Cái),Tương ớt pet,Gia vị,270.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
V10703 Mì Jin cay 120g (Gói),V10703 Mì Jin cay,Thực phẩm ăn liền,120.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
V10706 MÌ TƯƠNG ĐEN BẮC KINH 135g (Gói),V10706 MÌ TƯƠNG ĐEN BẮC KINH,Thực phẩm ăn liền,135.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
V10707 MÌ RONG BIỂN 120g (Gói),V10707 MÌ RONG BIỂN,Thực phẩm ăn liền,120.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Vinamilk Ông Thọ 380g (Hộp),Vinamilk Ông Thọ,Sữa đặc,380.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Viên giặt Zesty Clean hộp 400g (Hộp),Viên giặt Zesty Clean hộp,Giặt giũ và chăm sóc quần áo,400.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Vở kẻ ngang CNB120-STR 175*250mm (Quyển),Vở kẻ ngang CNB120-STR 175*250mm,Văn phòng phẩm,,,,,Standard,No Weight,"Standard - weight đơn giản 500g, 200ml..."
Walys bánh kem xốp hương sầu riêng 288g (Hộp),Walys bánh kem xốp hương sầu riêng,Bánh,288.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
XP Kerasy màu đỏ cho da khô 100g (Bánh),XP Kerasy màu đỏ cho da khô,Chăm sóc cơ thể,100.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Xi nước đánh giày XIMO Màu đen 75ml (Hộp),Xi nước đánh giày XIMO Màu đen,Mỹ phẩm và dụng cụ làm đẹp,75.0,ml,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Xoài lọ 500g (Hộp),Xoài lọ,"Snack, đồ ăn vặt",500.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Xúc xích Heo cao bồi xì xèo xốt me chua ngọt (6hộp x 10gói x 30gr + 1gói sốt 6gr + 1gói kẹo nổ 2gr) (Gói),Xúc xích Heo cao bồi xì xèo xốt me chua ngọt (6hộp x 10gói x 30gr + 1gói sốt 6gr + 1gói kẹo nổ 2gr),"Lạp xưởng, xúc xích, khô sấy",,,,,Standard,No Weight,"Standard - weight đơn giản 500g, 200ml..."
Xúc xích Heo cao bồi xì xèo xốt phô mai bắp bơ thơm béo (6hộp x 10gói x 30gr + 1gói sốt 6gr + 1gói kẹo nổ 2gr) (Gói),Xúc xích Heo cao bồi xì xèo xốt phô mai bắp bơ thơm béo (6hộp x 10gói x 30gr + 1gói sốt 6gr + 1gói kẹo nổ 2gr),"Lạp xưởng, xúc xích, khô sấy",,,,,Standard,No Weight,"Standard - weight đơn giản 500g, 200ml..."
Xúc xích Phomai 170g (170g),Xúc xích Phomai,Thực phẩm đông lạnh,170.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Xúc xích Zurich 170g (170g),Xúc xích Zurich,Thực phẩm đông lạnh,170.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Xúc xích tiệt trùng Heo cao bồi Cuốn cuốn rong biển (3 cây x 13gr +1 gói xốt 5.5 gr + 1 gói rong biển 2gr +1 gói hạt giòn 2gr) (Gói),Xúc xích tiệt trùng Heo cao bồi Cuốn cuốn rong biển (3 cây x 13gr + xốt 5.5 gr + 1 gói rong biển 2gr +1 gói hạt giòn 2gr),Thực phẩm đông lạnh,,,1,gói,Standard,Pack Only (No Weight),"Standard - weight đơn giản 500g, 200ml..."
